Conflict ID,Person ID,Activity 1,Activity 2,Location 1,Location 2,Start Time 1,End Time 1,Start Time 2,End Time 2,Overlap Start,Overlap End,Overlap Duration (minutes),Conflict Type,Severity
1728,P032,Operations Check,Product Demo,Training Room,Break Room,2025-11-15 18:30,2025-11-15 19:00,2025-11-15 18:48,2025-11-15 19:41,2025-11-15 18:48,2025-11-15 19:00,12.00,partial_overlap,Low
1729,P032,Code Review,Client Visit,Office Area 2,Online Meeting,2025-11-19 18:00,2025-11-19 18:30,2025-11-19 18:28,2025-11-19 18:45,2025-11-19 18:28,2025-11-19 18:30,2.00,partial_overlap,Low
1730,P032,Team Building,Design Review,R&D Center,Product Showcase,2025-11-20 18:00,2025-11-20 18:15,2025-11-20 18:14,2025-11-20 18:51,2025-11-20 18:14,2025-11-20 18:15,1.00,partial_overlap,Low
1731,P032,Product Demo,Team Building,Office Area 2,Office Area 1,2025-11-22 16:45,2025-11-22 17:00,2025-11-22 16:45,2025-11-22 17:15,2025-11-22 16:45,2025-11-22 17:00,15.00,containment,Medium
1732,P032,Meeting,Operations Check,Test Lab,Online Meeting,2025-11-22 11:00,2025-11-22 11:30,2025-11-22 10:45,2025-11-22 11:30,2025-11-22 11:00,2025-11-22 11:30,30.00,containment,Medium
1733,P032,Meeting,Testing Acceptance,Test Lab,Training Room,2025-11-22 11:00,2025-11-22 11:30,2025-11-22 10:52,2025-11-22 11:31,2025-11-22 11:00,2025-11-22 11:30,30.00,containment,Medium
1734,P032,Training,Team Building,Break Room,Demo Hall,2025-11-21 17:00,2025-11-21 17:30,2025-11-21 17:05,2025-11-21 18:04,2025-11-21 17:05,2025-11-21 17:30,25.00,partial_overlap,Medium
1735,P032,Testing Acceptance,Team Building,Client Reception,Demo Hall,2025-11-21 17:30,2025-11-21 18:00,2025-11-21 17:05,2025-11-21 18:04,2025-11-21 17:30,2025-11-21 18:00,30.00,containment,Medium
1736,P032,Testing Acceptance,Team Building,Office Area 1,Conference Room A,2025-11-23 14:45,2025-11-23 15:30,2025-11-23 15:08,2025-11-23 15:59,2025-11-23 15:08,2025-11-23 15:30,22.00,partial_overlap,Medium
1737,P032,Testing Acceptance,Meeting,Office Area 1,Demo Hall,2025-11-18 18:45,2025-11-18 19:30,2025-11-18 18:54,2025-11-18 19:41,2025-11-18 18:54,2025-11-18 19:30,36.00,partial_overlap,Medium
1738,P032,Operations Check,Testing Acceptance,Online Meeting,Training Room,2025-11-22 10:45,2025-11-22 11:30,2025-11-22 10:52,2025-11-22 11:31,2025-11-22 10:52,2025-11-22 11:30,38.00,partial_overlap,Medium
1739,P033,Code Review,Product Demo,Conference Room B,Training Room,2025-10-30 17:00,2025-10-30 18:30,2025-10-30 16:45,2025-10-30 17:45,2025-10-30 17:00,2025-10-30 17:45,45.00,partial_overlap,Medium
1740,P033,Tech Sharing,Deployment,Office Area 2,Product Showcase,2025-11-05 10:00,2025-11-05 10:30,2025-11-05 09:15,2025-11-05 10:15,2025-11-05 10:00,2025-11-05 10:15,15.00,partial_overlap,Medium
1741,P033,Project Discussion,Tech Sharing,Product Showcase,Online Meeting,2025-11-07 16:15,2025-11-07 17:00,2025-11-07 16:30,2025-11-07 17:30,2025-11-07 16:30,2025-11-07 17:00,30.00,partial_overlap,Medium
1742,P033,Design Review,Deployment,Conference Room C,Office Area 1,2025-11-09 09:15,2025-11-09 10:00,2025-11-09 08:45,2025-11-09 09:45,2025-11-09 09:15,2025-11-09 09:45,30.00,partial_overlap,Medium
1743,P033,Meeting,One-on-One,Conference Room C,Cafe,2025-11-09 12:45,2025-11-09 13:15,2025-11-09 12:45,2025-11-09 13:15,2025-11-09 12:45,2025-11-09 13:15,30.00,containment,Medium
1744,P033,Brainstorming,Code Review,Office Area 1,Break Room,2025-11-08 13:15,2025-11-08 14:00,2025-11-08 13:15,2025-11-08 14:00,2025-11-08 13:15,2025-11-08 14:00,45.00,containment,Medium
1745,P033,Brainstorming,Project Discussion,Office Area 1,Office Area 1,2025-11-08 13:15,2025-11-08 14:00,2025-11-08 13:15,2025-11-08 14:00,2025-11-08 13:15,2025-11-08 14:00,45.00,containment,Medium
1746,P033,Operations Check,Code Review,Demo Hall,Test Lab,2025-11-12 17:15,2025-11-12 18:00,2025-11-12 17:45,2025-11-12 18:15,2025-11-12 17:45,2025-11-12 18:00,15.00,partial_overlap,Medium
1747,P033,Code Review,Project Discussion,Break Room,Office Area 1,2025-11-08 13:15,2025-11-08 14:00,2025-11-08 13:15,2025-11-08 14:00,2025-11-08 13:15,2025-11-08 14:00,45.00,containment,Medium
1748,P033,Requirements Analysis,Brainstorming,R&D Center,Client Reception,2025-11-15 10:30,2025-11-15 11:00,2025-11-15 10:39,2025-11-15 11:27,2025-11-15 10:39,2025-11-15 11:00,21.00,partial_overlap,Medium
1749,P033,Client Visit,Training,Cafe,Break Room,2025-11-09 17:15,2025-11-09 18:00,2025-11-09 17:43,2025-11-09 18:38,2025-11-09 17:43,2025-11-09 18:00,17.00,partial_overlap,Medium
1750,P033,Brainstorming,Team Building,Remote,Office Area 2,2025-11-16 10:45,2025-11-16 11:30,2025-11-16 11:15,2025-11-16 12:12,2025-11-16 11:15,2025-11-16 11:30,15.00,partial_overlap,Medium
1751,P033,Brainstorming,Client Visit,Remote,Online Meeting,2025-11-16 10:45,2025-11-16 11:30,2025-11-16 10:45,2025-11-16 11:00,2025-11-16 10:45,2025-11-16 11:00,15.00,containment,Medium
1752,P033,Deployment,Client Visit,Conference Room B,Client Reception,2025-11-16 18:00,2025-11-16 19:00,2025-11-16 18:28,2025-11-16 18:43,2025-11-16 18:28,2025-11-16 18:43,15.00,containment,Medium
1753,P033,Deployment,Operations Check,Conference Room B,Conference Room C,2025-11-16 18:00,2025-11-16 19:00,2025-11-16 18:00,2025-11-16 18:15,2025-11-16 18:00,2025-11-16 18:15,15.00,containment,Medium
1754,P033,Deployment,Client Visit,Conference Room B,Training Room,2025-11-16 18:00,2025-11-16 19:00,2025-11-16 18:19,2025-11-16 19:18,2025-11-16 18:19,2025-11-16 19:00,41.00,partial_overlap,Medium
1755,P033,Brainstorming,Training,Client Reception,Break Room,2025-11-15 10:39,2025-11-15 11:27,2025-11-15 11:00,2025-11-15 11:57,2025-11-15 11:00,2025-11-15 11:27,27.00,partial_overlap,Medium
1756,P033,Brainstorming,Project Discussion,Client Reception,Office Area 1,2025-11-15 10:39,2025-11-15 11:27,2025-11-15 11:00,2025-11-15 11:15,2025-11-15 11:00,2025-11-15 11:15,15.00,containment,Medium
1757,P033,Brainstorming,Client Visit,Client Reception,Online Meeting,2025-11-15 10:39,2025-11-15 11:27,2025-11-15 11:21,2025-11-15 11:53,2025-11-15 11:21,2025-11-15 11:27,6.00,partial_overlap,Low
1758,P033,Team Building,Project Discussion,Office Area 2,Online Meeting,2025-11-16 11:15,2025-11-16 12:12,2025-11-16 11:30,2025-11-16 11:45,2025-11-16 11:30,2025-11-16 11:45,15.00,containment,Medium
1759,P033,Training,Brainstorming,Break Room,R&D Center,2025-11-15 11:00,2025-11-15 11:57,2025-11-15 11:30,2025-11-15 12:15,2025-11-15 11:30,2025-11-15 11:57,27.00,partial_overlap,Medium
1760,P033,Training,Project Discussion,Break Room,Office Area 1,2025-11-15 11:00,2025-11-15 11:57,2025-11-15 11:00,2025-11-15 11:15,2025-11-15 11:00,2025-11-15 11:15,15.00,containment,Medium
1761,P033,Training,Client Visit,Break Room,Online Meeting,2025-11-15 11:00,2025-11-15 11:57,2025-11-15 11:21,2025-11-15 11:53,2025-11-15 11:21,2025-11-15 11:53,32.00,containment,Medium
1762,P033,Client Visit,Client Visit,Client Reception,Training Room,2025-11-16 18:28,2025-11-16 18:43,2025-11-16 18:19,2025-11-16 19:18,2025-11-16 18:28,2025-11-16 18:43,15.00,containment,Medium
1763,P033,Product Demo,Tech Sharing,Cafe,Product Showcase,2025-11-13 15:30,2025-11-13 16:00,2025-11-13 15:45,2025-11-13 16:30,2025-11-13 15:45,2025-11-13 16:00,15.00,partial_overlap,Medium
1764,P033,Requirements Analysis,Client Visit,Online Meeting,Product Showcase,2025-11-18 11:00,2025-11-18 11:45,2025-11-18 11:30,2025-11-18 12:15,2025-11-18 11:30,2025-11-18 11:45,15.00,partial_overlap,Medium
1765,P033,Requirements Analysis,Requirements Analysis,Online Meeting,Demo Hall,2025-11-18 11:00,2025-11-18 11:45,2025-11-18 11:06,2025-11-18 12:00,2025-11-18 11:06,2025-11-18 11:45,39.00,partial_overlap,Medium
1766,P033,One-on-One,Training,Cafe,Remote,2025-11-17 17:30,2025-11-17 17:45,2025-11-17 17:42,2025-11-17 18:20,2025-11-17 17:42,2025-11-17 17:45,3.00,partial_overlap,Low
1767,P033,One-on-One,Deployment,Cafe,Conference Room B,2025-11-17 17:30,2025-11-17 17:45,2025-11-17 17:44,2025-11-17 18:32,2025-11-17 17:44,2025-11-17 17:45,1.00,partial_overlap,Low
1768,P033,Deployment,Requirements Analysis,Cafe,Conference Room B,2025-11-20 15:45,2025-11-20 16:30,2025-11-20 15:45,2025-11-20 16:00,2025-11-20 15:45,2025-11-20 16:00,15.00,containment,Medium
1769,P033,Code Review,Operations Check,Conference Room C,Conference Room C,2025-11-20 13:00,2025-11-20 13:30,2025-11-20 12:45,2025-11-20 13:15,2025-11-20 13:00,2025-11-20 13:15,15.00,partial_overlap,Medium
1770,P033,Testing Acceptance,Team Building,Office Area 2,Office Area 1,2025-11-15 12:15,2025-11-15 12:45,2025-11-15 12:32,2025-11-15 13:29,2025-11-15 12:32,2025-11-15 12:45,13.00,partial_overlap,Low
1771,P033,Brainstorming,Client Visit,R&D Center,Online Meeting,2025-11-15 11:30,2025-11-15 12:15,2025-11-15 11:21,2025-11-15 11:53,2025-11-15 11:30,2025-11-15 11:53,23.00,partial_overlap,Medium
1772,P033,Deployment,Client Visit,Conference Room A,Break Room,2025-11-15 17:00,2025-11-15 17:30,2025-11-15 17:24,2025-11-15 18:01,2025-11-15 17:24,2025-11-15 17:30,6.00,partial_overlap,Low
1773,P033,Operations Check,Team Building,Office Area 2,Remote,2025-11-23 10:45,2025-11-23 11:15,2025-11-23 10:30,2025-11-23 11:00,2025-11-23 10:45,2025-11-23 11:00,15.00,partial_overlap,Medium
1774,P033,Code Review,Design Review,R&D Center,Conference Room B,2025-11-21 11:00,2025-11-21 11:15,2025-11-21 11:06,2025-11-21 11:34,2025-11-21 11:06,2025-11-21 11:15,9.00,partial_overlap,Low
1775,P033,Client Visit,Requirements Analysis,Product Showcase,Demo Hall,2025-11-18 11:30,2025-11-18 12:15,2025-11-18 11:06,2025-11-18 12:00,2025-11-18 11:30,2025-11-18 12:00,30.00,partial_overlap,Medium
1776,P033,Deployment,Team Building,Client Reception,Remote,2025-11-20 11:15,2025-11-20 11:30,2025-11-20 11:24,2025-11-20 12:07,2025-11-20 11:24,2025-11-20 11:30,6.00,partial_overlap,Low
1777,P033,Training,Client Visit,Break Room,Demo Hall,2025-11-19 11:45,2025-11-19 12:30,2025-11-19 12:15,2025-11-19 12:45,2025-11-19 12:15,2025-11-19 12:30,15.00,partial_overlap,Medium
1778,P033,Training,Deployment,Remote,Conference Room B,2025-11-17 17:42,2025-11-17 18:20,2025-11-17 17:44,2025-11-17 18:32,2025-11-17 17:44,2025-11-17 18:20,36.00,partial_overlap,Medium
1779,P034,Training,Team Building,Product Showcase,Office Area 1,2025-10-29 12:00,2025-10-29 13:30,2025-10-29 12:30,2025-10-29 13:00,2025-10-29 12:30,2025-10-29 13:00,30.00,containment,Medium
1780,P034,Deployment,Training,R&D Center,Break Room,2025-10-31 11:30,2025-10-31 12:15,2025-10-31 11:44,2025-10-31 12:06,2025-10-31 11:44,2025-10-31 12:06,22.00,containment,Medium
1781,P034,Code Review,Training,Conference Room C,Test Lab,2025-11-03 11:15,2025-11-03 12:00,2025-11-03 10:30,2025-11-03 11:30,2025-11-03 11:15,2025-11-03 11:30,15.00,partial_overlap,Medium
1782,P034,Tech Sharing,Code Review,Office Area 2,Conference Room B,2025-11-08 11:00,2025-11-08 12:00,2025-11-08 11:15,2025-11-08 12:00,2025-11-08 11:15,2025-11-08 12:00,45.00,containment,Medium
1783,P034,Tech Sharing,Meeting,Office Area 2,Product Showcase,2025-11-08 11:00,2025-11-08 12:00,2025-11-08 10:30,2025-11-08 11:30,2025-11-08 11:00,2025-11-08 11:30,30.00,partial_overlap,Medium
1784,P034,Tech Sharing,Product Demo,Office Area 2,Cafe,2025-11-08 11:00,2025-11-08 12:00,2025-11-08 10:52,2025-11-08 11:31,2025-11-08 11:00,2025-11-08 11:31,31.00,partial_overlap,Medium
1785,P034,Deployment,Code Review,Break Room,Client Reception,2025-11-10 12:30,2025-11-10 13:00,2025-11-10 12:15,2025-11-10 13:00,2025-11-10 12:30,2025-11-10 13:00,30.00,containment,Medium
1786,P034,Code Review,Meeting,Conference Room B,Product Showcase,2025-11-08 11:15,2025-11-08 12:00,2025-11-08 10:30,2025-11-08 11:30,2025-11-08 11:15,2025-11-08 11:30,15.00,partial_overlap,Medium
1787,P034,Code Review,Product Demo,Conference Room B,Cafe,2025-11-08 11:15,2025-11-08 12:00,2025-11-08 10:52,2025-11-08 11:31,2025-11-08 11:15,2025-11-08 11:31,16.00,partial_overlap,Medium
1788,P034,Client Visit,Requirements Analysis,Remote,Training Room,2025-11-10 10:00,2025-11-10 10:45,2025-11-10 10:06,2025-11-10 10:49,2025-11-10 10:06,2025-11-10 10:45,39.00,partial_overlap,Medium
1789,P034,Code Review,One-on-One,R&D Center,Client Reception,2025-11-08 08:30,2025-11-08 09:00,2025-11-08 08:39,2025-11-08 09:18,2025-11-08 08:39,2025-11-08 09:00,21.00,partial_overlap,Medium
1790,P034,Testing Acceptance,Deployment,Conference Room C,Cafe,2025-11-14 09:15,2025-11-14 10:00,2025-11-14 09:15,2025-11-14 09:45,2025-11-14 09:15,2025-11-14 09:45,30.00,containment,Medium
1791,P034,Meeting,Code Review,Product Showcase,Remote,2025-11-08 10:30,2025-11-08 11:30,2025-11-08 10:35,2025-11-08 11:00,2025-11-08 10:35,2025-11-08 11:00,25.00,containment,Medium
1792,P034,Meeting,Product Demo,Product Showcase,Cafe,2025-11-08 10:30,2025-11-08 11:30,2025-11-08 10:52,2025-11-08 11:31,2025-11-08 10:52,2025-11-08 11:30,38.00,partial_overlap,Medium
1793,P034,Project Discussion,Team Building,Demo Hall,Cafe,2025-11-15 11:15,2025-11-15 11:45,2025-11-15 11:37,2025-11-15 12:37,2025-11-15 11:37,2025-11-15 11:45,8.00,partial_overlap,Low
1794,P034,Requirements Analysis,Client Visit,R&D Center,Conference Room B,2025-11-12 12:00,2025-11-12 13:00,2025-11-12 12:30,2025-11-12 13:00,2025-11-12 12:30,2025-11-12 13:00,30.00,containment,Medium
1795,P034,Testing Acceptance,Design Review,Conference Room A,Break Room,2025-11-17 14:00,2025-11-17 15:00,2025-11-17 14:13,2025-11-17 14:57,2025-11-17 14:13,2025-11-17 14:57,44.00,containment,Medium
1796,P034,Testing Acceptance,Training,Conference Room A,Conference Room A,2025-11-17 14:00,2025-11-17 15:00,2025-11-17 14:30,2025-11-17 15:00,2025-11-17 14:30,2025-11-17 15:00,30.00,containment,Medium
1797,P034,Code Review,Product Demo,Remote,Cafe,2025-11-08 10:35,2025-11-08 11:00,2025-11-08 10:52,2025-11-08 11:31,2025-11-08 10:52,2025-11-08 11:00,8.00,partial_overlap,Low
1798,P034,Team Building,Testing Acceptance,Cafe,Office Area 1,2025-11-15 11:37,2025-11-15 12:37,2025-11-15 12:15,2025-11-15 12:45,2025-11-15 12:15,2025-11-15 12:37,22.00,partial_overlap,Medium
1799,P034,Design Review,Training,Break Room,Conference Room A,2025-11-17 14:13,2025-11-17 14:57,2025-11-17 14:30,2025-11-17 15:00,2025-11-17 14:30,2025-11-17 14:57,27.00,partial_overlap,Medium
1800,P034,Brainstorming,Product Demo,Client Reception,Office Area 2,2025-11-17 17:30,2025-11-17 18:15,2025-11-17 17:45,2025-11-17 18:30,2025-11-17 17:45,2025-11-17 18:15,30.00,partial_overlap,Medium
1801,P034,Operations Check,Project Discussion,Training Room,Online Meeting,2025-11-21 18:30,2025-11-21 19:15,2025-11-21 18:45,2025-11-21 19:15,2025-11-21 18:45,2025-11-21 19:15,30.00,containment,Medium
1802,P034,Meeting,Client Visit,Office Area 2,Cafe,2025-11-19 09:00,2025-11-19 09:30,2025-11-19 09:25,2025-11-19 09:44,2025-11-19 09:25,2025-11-19 09:30,5.00,partial_overlap,Low
1803,P034,Code Review,Client Visit,Cafe,Cafe,2025-11-18 09:00,2025-11-18 09:45,2025-11-18 08:30,2025-11-18 09:15,2025-11-18 09:00,2025-11-18 09:15,15.00,partial_overlap,Medium
1804,P034,Code Review,Deployment,Cafe,Client Reception,2025-11-18 09:00,2025-11-18 09:45,2025-11-18 09:15,2025-11-18 10:00,2025-11-18 09:15,2025-11-18 09:45,30.00,partial_overlap,Medium
1805,P034,Code Review,One-on-One,Cafe,Client Reception,2025-11-18 09:00,2025-11-18 09:45,2025-11-18 09:23,2025-11-18 09:53,2025-11-18 09:23,2025-11-18 09:45,22.00,partial_overlap,Medium
1806,P034,Code Review,Requirements Analysis,Cafe,Remote,2025-11-18 09:00,2025-11-18 09:45,2025-11-18 09:14,2025-11-18 09:49,2025-11-18 09:14,2025-11-18 09:45,31.00,partial_overlap,Medium
1807,P034,Client Visit,Requirements Analysis,Cafe,Remote,2025-11-18 08:30,2025-11-18 09:15,2025-11-18 09:14,2025-11-18 09:49,2025-11-18 09:14,2025-11-18 09:15,1.00,partial_overlap,Low
1808,P034,Testing Acceptance,Product Demo,Break Room,Training Room,2025-11-23 09:00,2025-11-23 09:15,2025-11-23 09:12,2025-11-23 09:46,2025-11-23 09:12,2025-11-23 09:15,3.00,partial_overlap,Low
1809,P034,Deployment,One-on-One,Client Reception,Client Reception,2025-11-18 09:15,2025-11-18 10:00,2025-11-18 09:23,2025-11-18 09:53,2025-11-18 09:23,2025-11-18 09:53,30.00,containment,Medium
1810,P034,Deployment,Meeting,Client Reception,Online Meeting,2025-11-18 09:15,2025-11-18 10:00,2025-11-18 09:48,2025-11-18 10:35,2025-11-18 09:48,2025-11-18 10:00,12.00,partial_overlap,Low
1811,P034,Deployment,Requirements Analysis,Client Reception,Remote,2025-11-18 09:15,2025-11-18 10:00,2025-11-18 09:14,2025-11-18 09:49,2025-11-18 09:15,2025-11-18 09:49,34.00,partial_overlap,Medium
1812,P034,One-on-One,Meeting,Client Reception,Online Meeting,2025-11-18 09:23,2025-11-18 09:53,2025-11-18 09:48,2025-11-18 10:35,2025-11-18 09:48,2025-11-18 09:53,5.00,partial_overlap,Low
1813,P034,One-on-One,Requirements Analysis,Client Reception,Remote,2025-11-18 09:23,2025-11-18 09:53,2025-11-18 09:14,2025-11-18 09:49,2025-11-18 09:23,2025-11-18 09:49,26.00,partial_overlap,Medium
1814,P034,Meeting,Requirements Analysis,Online Meeting,Remote,2025-11-18 09:48,2025-11-18 10:35,2025-11-18 09:14,2025-11-18 09:49,2025-11-18 09:48,2025-11-18 09:49,1.00,partial_overlap,Low
1815,P035,Deployment,Deployment,Online Meeting,Demo Hall,2025-11-03 09:15,2025-11-03 10:45,2025-11-03 08:30,2025-11-03 09:30,2025-11-03 09:15,2025-11-03 09:30,15.00,partial_overlap,Medium
1816,P035,Training,Meeting,Online Meeting,Remote,2025-11-04 10:45,2025-11-04 11:45,2025-11-04 11:30,2025-11-04 12:00,2025-11-04 11:30,2025-11-04 11:45,15.00,partial_overlap,Medium
1817,P035,One-on-One,Meeting,Remote,Remote,2025-11-07 18:45,2025-11-07 19:30,2025-11-07 18:15,2025-11-07 19:15,2025-11-07 18:45,2025-11-07 19:15,30.00,partial_overlap,Medium
1818,P035,Product Demo,Client Visit,Demo Hall,Conference Room C,2025-11-10 16:30,2025-11-10 17:00,2025-11-10 16:30,2025-11-10 17:30,2025-11-10 16:30,2025-11-10 17:00,30.00,containment,Medium
1819,P035,Product Demo,Product Demo,Office Area 1,Break Room,2025-11-11 11:00,2025-11-11 11:30,2025-11-11 11:20,2025-11-11 12:10,2025-11-11 11:20,2025-11-11 11:30,10.00,partial_overlap,Low
1820,P035,Tech Sharing,Operations Check,Office Area 1,Training Room,2025-11-10 10:15,2025-11-10 11:00,2025-11-10 09:45,2025-11-10 10:30,2025-11-10 10:15,2025-11-10 10:30,15.00,partial_overlap,Medium
1821,P035,Tech Sharing,Project Discussion,Office Area 1,Conference Room B,2025-11-10 10:15,2025-11-10 11:00,2025-11-10 09:53,2025-11-10 10:39,2025-11-10 10:15,2025-11-10 10:39,24.00,partial_overlap,Medium
1822,P035,Meeting,Brainstorming,Conference Room C,Demo Hall,2025-11-13 18:00,2025-11-13 18:45,2025-11-13 17:30,2025-11-13 18:15,2025-11-13 18:00,2025-11-13 18:15,15.00,partial_overlap,Medium
1823,P035,Testing Acceptance,Requirements Analysis,Client Reception,Demo Hall,2025-11-12 12:00,2025-11-12 13:00,2025-11-12 12:21,2025-11-12 13:07,2025-11-12 12:21,2025-11-12 13:00,39.00,partial_overlap,Medium
1824,P035,Testing Acceptance,Operations Check,Product Showcase,Training Room,2025-11-10 09:30,2025-11-10 10:15,2025-11-10 09:45,2025-11-10 10:30,2025-11-10 09:45,2025-11-10 10:15,30.00,partial_overlap,Medium
1825,P035,Testing Acceptance,Code Review,Product Showcase,Cafe,2025-11-10 09:30,2025-11-10 10:15,2025-11-10 09:39,2025-11-10 10:08,2025-11-10 09:39,2025-11-10 10:08,29.00,containment,Medium
1826,P035,Testing Acceptance,Project Discussion,Product Showcase,Conference Room B,2025-11-10 09:30,2025-11-10 10:15,2025-11-10 09:53,2025-11-10 10:39,2025-11-10 09:53,2025-11-10 10:15,22.00,partial_overlap,Medium
1827,P035,Operations Check,Code Review,Training Room,Cafe,2025-11-10 09:45,2025-11-10 10:30,2025-11-10 09:39,2025-11-10 10:08,2025-11-10 09:45,2025-11-10 10:08,23.00,partial_overlap,Medium
1828,P035,Operations Check,Project Discussion,Training Room,Conference Room B,2025-11-10 09:45,2025-11-10 10:30,2025-11-10 09:53,2025-11-10 10:39,2025-11-10 09:53,2025-11-10 10:30,37.00,partial_overlap,Medium
1829,P035,Meeting,Product Demo,Break Room,Break Room,2025-11-11 11:30,2025-11-11 12:30,2025-11-11 11:20,2025-11-11 12:10,2025-11-11 11:30,2025-11-11 12:10,40.00,partial_overlap,Medium
1830,P035,Testing Acceptance,Brainstorming,Training Room,Conference Room C,2025-11-17 16:00,2025-11-17 16:30,2025-11-17 16:15,2025-11-17 16:45,2025-11-17 16:15,2025-11-17 16:30,15.00,partial_overlap,Medium
1831,P035,Code Review,Project Discussion,Cafe,Conference Room B,2025-11-10 09:39,2025-11-10 10:08,2025-11-10 09:53,2025-11-10 10:39,2025-11-10 09:53,2025-11-10 10:08,15.00,partial_overlap,Medium
1832,P035,Training,Design Review,Test Lab,Break Room,2025-11-17 14:15,2025-11-17 15:00,2025-11-17 14:00,2025-11-17 14:30,2025-11-17 14:15,2025-11-17 14:30,15.00,partial_overlap,Medium
1833,P035,Meeting,Operations Check,Online Meeting,Office Area 2,2025-11-19 13:45,2025-11-19 14:30,2025-11-19 13:45,2025-11-19 14:00,2025-11-19 13:45,2025-11-19 14:00,15.00,containment,Medium
1834,P035,Brainstorming,Meeting,Client Reception,Demo Hall,2025-11-20 17:00,2025-11-20 17:30,2025-11-20 17:15,2025-11-20 17:30,2025-11-20 17:15,2025-11-20 17:30,15.00,containment,Medium
